ad_id,title,location,price,year,mileage,condition,fuel_type,transmission,make,model,version,color,doors,seats,interior,warranty,owners,body_type,payment_option,source,extra_features
130598043,TOYOTA RAV4 PREMIUM +TH1 - MY: 2017,"Ruwi, Muscat",6200,2017,165989,,3,2,65,Rav 4,RAV4 PREMIUM +TH1,White,4-5,5,Velour,No,1,SUV,Cash,gcc,"['1', '17', '20', '19', '27', '26', '6', '7', '8', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130592271,Toyota COROLLA CROSS HEV V - MY : 2021,"Ruwi, Muscat",6999,2021,49643,,3,2,65,Corolla,COROLLA CROSS HEV V,White,4-5,5,Part Leather,No,1,SUV,Cash,gcc,"['1', '3', '5', '17', '27', '20', '19', '28', '8', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130597916,CHERY ARRIZO 6 PRO 1.5T+CVT FLAGSHIP - MY:2024 - UNUSED,"Ruwi, Muscat",6000,2024,100,,3,2,134,Arrizo,CHERY ARRIZO 6 PRO 1.5T+CVT FLAGSHIP,Grey,4-5,5,Part Leather,No,1,Sedan,Cash,gcc,"['3', '1', '21', '17', '27', '20', '18', '19', '26', '6', '8', '10', 'Brand: Chery', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130259346,Nissan Patrol 2014,"Bosher, Muscat",7000,2014,240000,,3,2,66,Patrol,SE Platinum,Black,,,,Does Not Apply,,SUV,Cash,gcc,"['Brand: Nissan', 'Source: GCC']"
130593638,Mercedes-Benz E 350 2024,"Al Maabilah, Muscat",30500,2024,3800,,3,2,33,E 350,,Brown,4-5,5,Full Leather,Yes,1,Sedan,Installments,us,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', 'Brand: Mercedes-Benz', 'Air Conditioning: A/C manual', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
130581394,لكزس GS 350 موديل 2018 مع ضمان 3 سنوات,"Al Seeb, Muscat",9800,2018,115000,,3,2,89,GS-Series,,Black,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['34', '36', '17', '20', '27', '11', '25', '1', '3', '35', '22', '4', '9', '42', '5', '26', '7', '21', '8', '41', '44', '46', 'Brand: Lexus', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130593592,Mercedes-Benz GLC 300 2024,"Al Maabilah, Muscat",21700,2024,3000,,3,2,33,GLC 300,,Black,4-5,5,Full Leather,Yes,1,SUV,Installments,us,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '28', '29', '31', 'Brand: Mercedes-Benz', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
130609481,هوندا سيفيك 2022,"Al Maabilah, Muscat",6200,2022,67000,,3,2,26,Civic,,Grey,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['34', '36', '17', '20', '27', '11', '25', '1', '3', '35', '22', '9', '15', '42', '5', '28', '26', '7', '21', '8', '24', '14', '44', '45', '46', 'Brand: Honda', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130496873,تويوتا لاند كروزر 2025,"Al Masn'a, Al Batinah",39000,2025,0,,3,2,65,Land Cruiser,GR,White,4-5,7,Full Leather,No,1,Estate,Cash,gcc,"['Brand: Toyota', 'Power (hp): 409', 'Consumption (l/100 km): 3.5', 'Air Conditioning: Automatic air conditioning 4 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130598161,ايون واي بلس موديل 2024 مع ضمان 3 سنوات,"Al Maabilah, Muscat",13700,2024,0,,2,2,neta,V Pro,,Beige,4-5,,Full Leather,Yes,,SUV,Cash,gcc,"['17', '11', '25', '22', '4', '42', '26', '7', '8', '45', 'Brand: NETA', 'Air Conditioning: Automatic air conditioning', 'Number of doors: 4/5', 'Source: GCC']"
130562752,برادو بدون حوادث 6 سلندر ممشى بسيط pardo accident-free 6v less mileage,"Al Ghubrah, Muscat",9900,2016,165,,3,2,65,Prado,TXL,White,4-5,7,Cloth,Does Not Apply,1,SUV,Cash,gcc,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '4', '15', '5', '26', '6', '7', '8', '14', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130438783,تويوتا توندرا 2022,"Muscat - Other, Muscat",16900,2022,3000,,3,2,65,Tundra,,White,,,Full Leather,Does Not Apply,,Pickup,Cash,us,"['Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Source: US']"
130463272,2017 Toyota Corolla LE,"Al Maabilah, Muscat",3300,2017,45000,,3,2,65,Corolla,LE,Burgundy,4-5,5,,No,1,Sedan,Cash,us,"['1', '21', '3', '5', '25', '17', '11', '4', '22', '31', '26', '6', '7', '38', '45', '10', '40', '16', '46', '8', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
130603918,BMW X5 2016,"Azaiba, Muscat",5500,2016,219500,,3,2,57,X5,,Blue,4-5,,Full Leather,No,1,SUV,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '1', '3', '33', '22', '4', '15', '5', '28', '31', '32', '38', '26', '6', '7', '21', '8', '13', '16', '24', '10', '40', '44', '45', '46', 'Brand: BMW', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130590355,نامي موديل 2024 مع ضمان 3 سنوات,"Al Maabilah, Muscat",8400,2024,0,,2,2,neta,V Pro,,Blue,4-5,5,Full Leather,Yes,,Hatchback,Cash,us,"['34', '36', '17', '20', '11', '25', '1', '3', '35', '22', '4', '9', '42', '5', '6', '7', '21', '8', '44', 'Brand: NETA', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130607990,Mercedes-Benz S 400 2015 ( GCC),"Bosher, Muscat",9500,2015,169000,,1,2,33,S 400,S class / GCC 2015,White,,,Full Leather,No,,Sedan,Cash,gcc,"['Brand: Mercedes-Benz', 'Source: GCC']"
130515555,BMW X5 2014,"The Wave (Almouj), Muscat",6900,2014,165000,,3,2,57,X5,M Sport Package,White,4-5,5,Full Leather,No,2,SUV,Cash,gcc,"['36', '17', '19', '20', '27', '11', '18', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '23', '40', '44', '45', '46', 'Brand: BMW', 'Power (hp): 300', 'Consumption (l/100 km): 11', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
130585703,مرسيدس  AMG G500 كت 63 اصلي  خليجي قمة النظافه 2022,"Al Ghubrah, Muscat",59000,2022,96000,,3,2,33,G-Class,,Black,4-5,,Full Leather,No,,SUV,Cash,gcc,"['Brand: Mercedes-Benz', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of doors: 4/5', 'Source: GCC']"
129574162,تويوتا لاند كروزر 2025 بدون توربو Gxrرقم ١,"Al Masn'a, Al Batinah",26900,2025,0,,3,2,65,Land Cruiser,,White,4-5,7,Full Leather,Does Not Apply,,Estate,Cash,gcc,"['Brand: Toyota', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Source: GCC']"
130589827,نيتا اكس 2024 مع ضمان 3 سنوات,"Al Maabilah, Muscat",10200,2024,1,,2,2,neta,Nezha,,White,4-5,5,Full Leather,Yes,,SUV,Cash,company,"['Brand: NETA', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: Company Source']"
129310671,لاندروفر ديفندر 110 فئة HSE p400 خليجي 2021,"Al Ghubrah, Muscat",29900,2021,55000,,3,2,77,Defender,,Green,4-5,,Full Leather,Yes,,SUV,Installments,gcc,"['1', '3', '21', '28', '30', '8', '31', '33', '34', '35', '36', '13', '16', '17', '20', '22', '24', '27', '26', '4', '7', '9', '10', '14', '15', '25', '40', '45', '46', 'Brand: Land Rover', 'Air Conditioning: Automatic air conditioning', 'Number of doors: 4/5', 'Source: GCC']"
130620957,Foton View C2 2022,"Ghala, Muscat",5600,2022,61000,,3,1,foton,View C2,,White,4-5,2,Cloth,Yes,,Van / Bus,Cash,gcc,"['Brand: Foton', 'Air Conditioning: A/C manual', 'Number of seats: 2', 'Number of doors: 4/5', 'Source: GCC']"
130192543,"FOTON AUMARK TRUCK, (GCC )","Ghala, Muscat",6850,2021,34000,,1,1,foton,Aumark S,,White,,,,Yes,,Van / Bus,Cash,gcc,"['Brand: Foton', 'Source: GCC']"
130369590,Kia Sportage 2022 | Excelent Condition |Oman car,"Ghala, Muscat",6200,2022,110000,,3,2,53,Sportage,,White,4-5,5,Full Leather,Yes,1,SUV,Cash,gcc,"['17', '19', '20', '27', '25', '3', '22', '15', '42', '5', 'Brand: Kia', 'Air Conditioning: A/C manual', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
129898627,HYUNDAI ELENTRA 2021 ( Oman Car),"Ghala, Muscat",5300,2021,80000,,3,2,45,Elantra,2021,White,4-5,5,Velour,No,2,Sedan,Cash,gcc,"['3', '5', '20', '19', '17', '32', '6', '38', '7', '26', '8', '45', 'Brand: Hyundai', 'Power (hp): 200', 'Consumption (l/100 km): 18', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
129827119,عينك ع السعر سوبربان LT خليجية بدون حوادث نهائيا مالك الاول,"Barka, Al Batinah",9900,2017,127000,,3,2,29,Suburban,LT full option,Gold,4-5,7,Velour,Yes,1,Estate,Cash,gcc,"['36', '17', '19', '20', '27', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '43', '28', '31', '32', '38', '26', '6', '7', '21', '8', '13', '16', '24', '10', '14', '23', '40', '45', 'Brand: Chevrolet', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
129184993,إنفينتي QX60 خليجي GCC من المالك الأول بدون حوادث ولاصبغ نهائيا,"Barka, Al Batinah",7900,2017,145000,,3,2,50,Other,QX60,White,4-5,7,Full Leather,Yes,1,SUV,Cash,gcc,"['9', '16', '21', '19', '7', '4', '23', '15', '5', '20', '11', '26', '25', '14', '24', '22', '8', '6', '17', '10', '18', '1', '13', '3', 'Brand: Infiniti', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130500300,فورتشنر أعلى مواصفات VXR V6 بدون حوادث ولاصبغ سيرفس وكاله المالك الاول,"Barka, Al Batinah",14900,2022,100,,3,2,65,Fortuner,VXR full option V6,Brown,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '5', '28', '32', '38', '26', '6', '7', '21', '8', '16', '10', '14', '23', '40', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130068958,لاندكروزر GXR 4.6 V8 بدون حوادث ولاصبغ نهائيا جديدة جدا المالك الاول,"Barka, Al Batinah",18900,2019,165,,3,2,65,Land Cruiser,GXR V8 4.6,White,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '43', '5', '28', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '14', '23', '40', '45', '46', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130047811,إنفينيتي QX80 خليجي أعلى مواصفات بدون حوادث ولاصبغ نهائيا سيرفس وكاله,"Barka, Al Batinah",15900,2019,120,,3,2,50,QX80,بلاتينيوم أعلى مواصفات لكجشري,White,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '37', '24', '10', '14', '23', '40', '45', '46', 'Brand: Infiniti', 'Power (hp): 420', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130203509,لكزس GX460 وكالة عمان بدون حوادث ولا صبغ المالك الأول Oman car GCC,"Barka, Al Batinah",16900,2019,80,,3,2,89,GX-Series,GX460 بريميوم,Brown,4-5,7,Full Leather,Yes,1,Estate,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '5', '28', '32', '38', '26', '6', '7', '21', '8', '13', '16', '37', '24', '10', '14', '23', '40', '45', '46', 'Brand: Lexus', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130620235,لكزس فئة - جي إكس 2017,"Al Hail, Muscat",11900,2017,140000,,3,2,89,GX-Series,1,White,4-5,7,Full Leather,Yes,1,SUV,Installments,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '35', '22', '4', '9', '15', '42', '43', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '14', '23', '40', '44', '45', '46', 'Brand: Lexus', 'Power (hp): 30', 'Consumption (l/100 km): 20', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130116410,لكزس فئة - جي إكس 2022,"Al Ghubrah, Muscat",22800,2022,54000,,3,2,89,GX-Series,,Red,4-5,,Full Leather,No,,SUV,Exchange,gcc,"['Brand: Lexus', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of doors: 4/5', 'Source: GCC']"
129969002,تويوتا كورولا 2.0 XLI خليجي وكالة بهوان 2018,"Al Ghubrah, Muscat",5200,2018,261000,,3,2,65,Corolla,,White,4-5,,Cloth,No,,Sedan,Exchange,gcc,"['Brand: Toyota', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of doors: 4/5', 'Source: GCC']"
130566111,BMW X5 2009,"Azaiba, Muscat",2200,2009,139400,,3,2,57,X5,xDrive30i,Black,4-5,5,Full Leather,No,2,SUV,Cash,gcc,"['17', '19', '20', '11', '18', '1', '3', '22', '4', '15', '42', '5', '28', '32', '38', '6', '7', '21', '8', '13', '16', '24', '10', '40', '44', '45', 'Brand: BMW', 'Power (hp): 260', 'Air Conditioning: Automatic air conditioning 4 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
130502881,تويوتا 4 رانر 2018,"Al Maabilah, Muscat",9200,2018,147000,,3,2,65,4Runner,,Red,4-5,,Full Leather,No,,Estate,Cash,us,"['34', '17', '19', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '29', '7', '8', '16', '24', 'Brand: Toyota', 'Power (hp): 400', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of doors: 4/5', 'Source: US']"
130595027,Nissan Rogue 2021,"Al Maabilah, Muscat",7800,2021,62000,,3,2,66,Rogue,,Blue,4-5,5,Cloth,Yes,1,SUV,Installments,us,"['36', '19', '20', '11', '18', 'Brand: Nissan', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
130562752,برادو بدون حوادث 6 سلندر ممشى بسيط pardo accident-free 6v less mileage,"Al Ghubrah, Muscat",9900,2016,165,,3,2,65,Prado,TXL,White,4-5,7,Cloth,Does Not Apply,1,SUV,Cash,gcc,"['36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '4', '15', '5', '26', '6', '7', '8', '14', 'Brand: Toyota', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 7', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130585634,لكزس RX 350 موديل 2021 مع ضمان 3 سنوات,"Al Seeb, Muscat",11600,2021,64000,,3,2,89,RX-Series,,White,4-5,5,Full Leather,Yes,,SUV,Cash,us,"['34', '36', '17', '20', '11', '18', '25', '1', '3', '35', '9', '42', '5', '7', '21', '8', '44', 'Brand: Lexus', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130581588,مرسيدس بنز E 250 2023,"Barka, Al Batinah",16200,2023,37000,,3,2,33,E250,,Black,4-5,5,Full Leather,Does Not Apply,,Sedan,Installments,us,"['17', '20', '27', '18', '25', '22', '4', '15', '43', '31', '26', '6', '7', '21', '30', '8', '13', '16', '24', '10', '14', '40', 'Brand: Mercedes-Benz', 'Air Conditioning: Automatic air conditioning 4 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130617371,لينكولن كونتيننتال 2020,"Al Khoud, Muscat",7400,2020,39000,,3,2,lincoln,Continental,limited,Gold,4-5,4,Full Leather,Does Not Apply,,Other,Installments,us,"['Brand: Lincoln', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 4', 'Number of doors: 4/5', 'Source: US']"
130584990,تويوتا لاند كروزر 2023,"Al Maabilah, Muscat",23900,2023,68000,,3,2,65,Land Cruiser,,White,4-5,7,,Does Not Apply,,Estate,Cash,gcc,"['Brand: Toyota', 'Number of seats: 7', 'Number of doors: 4/5', 'Source: GCC']"
130616351,Jetour T2 2025 | جيتور T2 2025,"Al Hail, Muscat",13200,2025,24000,,3,2,jetour,T2,Gulf Specs,Silver,4-5,5,Part Leather,Yes,1,SUV,Cash,gcc,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '32', '38', '26', '7', '30', '8', '13', '16', '37', '24', '10', '14', '23', '40', '41', '45', '46', 'Brand: Jetour', 'Power (hp): 254', 'Air Conditioning: Automatic air conditioning 4 zones', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: GCC']"
130570836,نيسان باترول 2016,"Al Seeb, Muscat",7800,2016,254000,,3,2,66,Patrol,بلاتنيوم المكينه الصغيره,White,4-5,7,Full Leather,Does Not Apply,,Estate,Cash,gcc,"['34', '36', '17', '20', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '5', '28', '31', '32', '38', '26', '6', '7', '21', '30', '8', '13', '16', '37', '24', '10', '14', '23', '40', '45', '46', 'Brand: Nissan', 'Air Conditioning: Automatic air conditioning 3 zones', 'Number of seats: 7', 'Number of doors: 4/5', 'Source: GCC']"
130609481,هوندا سيفيك 2022,"Al Maabilah, Muscat",6200,2022,67000,,3,2,26,Civic,,Grey,4-5,5,Full Leather,Yes,,Sedan,Cash,us,"['34', '36', '17', '20', '27', '11', '25', '1', '3', '35', '22', '9', '15', '42', '5', '28', '26', '7', '21', '8', '24', '14', '44', '45', '46', 'Brand: Honda', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130614730,Honda Accord 2020,"Al Maabilah, Muscat",5200,2020,112000,,3,2,26,Accord,,Blue,4-5,5,Velour,Yes,,Sedan,Installments,us,"['34', '36', '17', '19', '20', '27', '11', '18', 'Brand: Honda', 'Air Conditioning: A/C manual', 'Number of seats: 5', 'Number of doors: 4/5', 'Source: US']"
130562891,Hyundai Sonata 2011,"Azaiba, Muscat",1450,2011,250000,,3,2,45,Sonata,2.4,Grey,4-5,4,Full Leather,Does Not Apply,,Sedan,Cash,gcc,"['3', '5', '1', '21', '17', '20', '19', '27', '38', '32', '26', '16', 'Brand: Hyundai', 'Consumption (l/100 km): 12', 'Air Conditioning: Automatic air conditioning 2 zones', 'Number of seats: 4', 'Number of doors: 4/5', 'Source: GCC']"
130605317,لكزس GX 460 موديل 2022 مع ضمان 3 سنوات,"Al Maabilah, Muscat",17800,2022,64000,,3,2,89,GX-Series,,Gold,4-5,7,Full Leather,Yes,,SUV,Cash,us,"['36', '20', '11', '18', '3', '4', '9', '42', '5', '26', '7', '21', '30', '8', '44', 'Brand: Lexus', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 7', 'Number of doors: 4/5', 'Source: US']"
130549677,BMW X6 2015 I50,"Qurum, Muscat",8000,2015,91000,,3,2,57,X6,50i,White,4-5,5,Full Leather,Does Not Apply,2,SUV,Cash,gcc,"['1', '3', '21', '5', '28', '8', '31', '32', '33', '36', '13', '16', '17', '19', '20', '37', '38', '22', '24', '26', '7', '10', '11', '14', '15', '18', '40', '42', '44', '45', '46', 'Brand: BMW', 'Power (hp): 445', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 2', 'Source: GCC']"
130609622,Mercedes-Benz E 350 2024,"Al Maabilah, Muscat",27900,2024,13000,,3,2,33,E 350,,Grey,4-5,,Full Leather,Yes,,Sedan,Installments,us,"['Brand: Mercedes-Benz', 'Air Conditioning: Automatic air conditioning', 'Number of doors: 4/5', 'Source: US']"
130593691,Mercedes-Benz C 300 2024,"Al Maabilah, Muscat",18700,2024,2700,,3,2,33,C 300,,Blue,4-5,5,Full Leather,Yes,1,Sedan,Installments,us,"['Brand: Mercedes-Benz', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
130593592,Mercedes-Benz GLC 300 2024,"Al Maabilah, Muscat",21700,2024,3000,,3,2,33,GLC 300,,Black,4-5,5,Full Leather,Yes,1,SUV,Installments,us,"['34', '36', '17', '19', '20', '27', '11', '18', '25', '1', '3', '33', '35', '22', '4', '9', '15', '42', '43', '5', '28', '29', '31', 'Brand: Mercedes-Benz', 'Air Conditioning: Automatic air conditioning', 'Number of seats: 5', 'Number of doors: 4/5', 'Number of Owners: 1', 'Source: US']"
